#1000 pts per wavenumber up to wavenumber=2000
#100 pts per wavenumber after wavenumber=2000
#x   qext   qsca   qback   gsca   p180
14152.0   2.0028    2.0028    2.2920    0.0000    0.0911
14153.0   2.0029    2.0029    1.8404    0.0000    0.0731
14154.0   2.0032    2.0032    2.1778    0.0000    0.0865
14155.0   2.0035    2.0035    2.0242    0.0000    0.0804
14156.0   2.0038    2.0038    1.9339    0.0000    0.0768
14157.0   2.0039    2.0039    2.1482    0.0000    0.0853
14158.0   2.0038    2.0038    2.1261    0.0000    0.0844
14159.0   2.0036    2.0036    1.9376    0.0000    0.0770
14160.0   2.0032    2.0032    2.2752    0.0000    0.0904
14161.0   2.0029    2.0029    2.0975    0.0000    0.0833
14162.0   2.0028    2.0028    1.9040    0.0000    0.0757
14163.0   2.0030    2.0030    2.0334    0.0000    0.0808
14164.0   2.0034    2.0034    2.1336    0.0000    0.0848
14165.0   2.0038    2.0038    1.9123    0.0000    0.0759
14166.0   2.0039    2.0039    2.1887    0.0000    0.0869
14167.0   2.0039    2.0039    2.1327    0.0000    0.0847
14168.0   2.0036    2.0036    1.9046    0.0000    0.0756
14169.0   2.0033    2.0033    2.2195    0.0000    0.0882
14170.0   2.0030    2.0030    1.9310    0.0000    0.0767
14171.0   2.0029    2.0029    1.9655    0.0000    0.0781
14172.0   2.0029    2.0029    2.1626    0.0000    0.0859
14173.0   2.0032    2.0032    2.0304    0.0000    0.0807
14174.0   2.0036    2.0036    1.9663    0.0000    0.0781
14175.0   2.0039    2.0039    2.1592    0.0000    0.0857
14176.0   2.0040    2.0040    2.0405    0.0000    0.0810
14177.0   2.0038    2.0038    2.0144    0.0000    0.0800
14178.0   2.0035    2.0035    2.0535    0.0000    0.0816
14179.0   2.0031    2.0031    1.8727    0.0000    0.0744
14180.0   2.0029    2.0029    2.0805    0.0000    0.0827
14181.0   2.0029    2.0029    2.2405    0.0000    0.0890
14182.0   2.0031    2.0031    1.9068    0.0000    0.0758
14183.0   2.0034    2.0034    2.1581    0.0000    0.0857
14184.0   2.0037    2.0037    2.1998    0.0000    0.0874
14185.0   2.0039    2.0039    1.7266    0.0000    0.0686
14186.0   2.0039    2.0039    2.2067    0.0000    0.0876
14187.0   2.0037    2.0037    2.1346    0.0000    0.0848
14188.0   2.0033    2.0033    1.8991    0.0000    0.0754
14189.0   2.0030    2.0030    2.1975    0.0000    0.0873
14190.0   2.0028    2.0028    2.1084    0.0000    0.0838
14191.0   2.0030    2.0030    1.9133    0.0000    0.0760
14192.0   2.0033    2.0033    2.3558    0.0000    0.0936
14193.0   2.0036    2.0036    2.1054    0.0000    0.0836
14194.0   2.0038    2.0038    1.7184    0.0000    0.0682
14195.0   2.0039    2.0039    2.2858    0.0000    0.0908
14196.0   2.0038    2.0038    2.1499    0.0000    0.0854
14197.0   2.0035    2.0035    1.8901    0.0000    0.0751
14198.0   2.0031    2.0031    2.2631    0.0000    0.0899
14199.0   2.0029    2.0029    2.1762    0.0000    0.0865
14200.0   2.0029    2.0029    1.8063    0.0000    0.0718
14201.0   2.0031    2.0031    2.2886    0.0000    0.0909
14202.0   2.0035    2.0035    2.1567    0.0000    0.0857
14203.0   2.0038    2.0038    1.8596    0.0000    0.0739
14204.0   2.0039    2.0039    2.1636    0.0000    0.0859
14205.0   2.0038    2.0038    1.9992    0.0000    0.0794
14206.0   2.0036    2.0036    1.9680    0.0000    0.0782
14207.0   2.0033    2.0033    2.3514    0.0000    0.0934
14208.0   2.0030    2.0030    1.8981    0.0000    0.0754
14209.0   2.0029    2.0029    1.8546    0.0000    0.0737
14210.0   2.0030    2.0030    2.1326    0.0000    0.0847
14211.0   2.0033    2.0033    1.9961    0.0000    0.0793
14212.0   2.0037    2.0037    2.0116    0.0000    0.0799
14213.0   2.0039    2.0039    2.3122    0.0000    0.0918
14214.0   2.0039    2.0039    2.0096    0.0000    0.0798
14215.0   2.0037    2.0037    1.9580    0.0000    0.0778
14216.0   2.0033    2.0033    2.1051    0.0000    0.0836
14217.0   2.0030    2.0030    1.7488    0.0000    0.0695
14218.0   2.0029    2.0029    2.1576    0.0000    0.0857
14219.0   2.0029    2.0029    2.2399    0.0000    0.0890
14220.0   2.0031    2.0031    1.8150    0.0000    0.0721
14221.0   2.0035    2.0035    2.2688    0.0000    0.0901
14222.0   2.0038    2.0038    2.2219    0.0000    0.0882
14223.0   2.0039    2.0039    1.8064    0.0000    0.0717
14224.0   2.0039    2.0039    2.1944    0.0000    0.0871
14225.0   2.0036    2.0036    2.0335    0.0000    0.0808
14226.0   2.0032    2.0032    1.8505    0.0000    0.0735
14227.0   2.0029    2.0029    2.2136    0.0000    0.0879
14228.0   2.0028    2.0028    2.2810    0.0000    0.0906
14229.0   2.0030    2.0030    1.7607    0.0000    0.0700
14230.0   2.0034    2.0034    2.2423    0.0000    0.0891
14231.0   2.0037    2.0037    2.1263    0.0000    0.0844
14232.0   2.0039    2.0039    1.8167    0.0000    0.0721
14233.0   2.0039    2.0039    2.2553    0.0000    0.0896
14234.0   2.0037    2.0037    2.0494    0.0000    0.0814
14235.0   2.0034    2.0034    1.8047    0.0000    0.0717
14236.0   2.0030    2.0030    2.1950    0.0000    0.0872
14237.0   2.0028    2.0028    2.1013    0.0000    0.0835
14238.0   2.0029    2.0029    1.9290    0.0000    0.0766
14239.0   2.0032    2.0032    2.1351    0.0000    0.0848
14240.0   2.0036    2.0036    1.9567    0.0000    0.0777
14241.0   2.0039    2.0039    1.8995    0.0000    0.0754
14242.0   2.0039    2.0039    2.1698    0.0000    0.0862
14243.0   2.0037    2.0037    2.0756    0.0000    0.0824
14244.0   2.0035    2.0035    1.9719    0.0000    0.0783
14245.0   2.0032    2.0032    2.2577    0.0000    0.0897
14246.0   2.0029    2.0029    1.9160    0.0000    0.0761
14247.0   2.0029    2.0029    2.0660    0.0000    0.0821
14248.0   2.0030    2.0030    2.1526    0.0000    0.0855
14249.0   2.0033    2.0033    1.8673    0.0000    0.0742
14250.0   2.0037    2.0037    2.0429    0.0000    0.0811
14251.0   2.0040    2.0040    2.1780    0.0000    0.0865
14252.0   2.0039    2.0039    1.9426    0.0000    0.0771
14253.0   2.0036    2.0036    2.2319    0.0000    0.0886
14254.0   2.0033    2.0033    2.1636    0.0000    0.0859
14255.0   2.0030    2.0030    1.6877    0.0000    0.0671
14256.0   2.0029    2.0029    2.2345    0.0000    0.0888
14257.0   2.0030    2.0030    2.1092    0.0000    0.0838
14258.0   2.0032    2.0032    1.8373    0.0000    0.0730
14259.0   2.0036    2.0036    2.2460    0.0000    0.0892
14260.0   2.0038    2.0038    2.3648    0.0000    0.0939
14261.0   2.0039    2.0039    1.8063    0.0000    0.0717
14262.0   2.0038    2.0038    2.2038    0.0000    0.0875
14263.0   2.0034    2.0034    2.0851    0.0000    0.0828
14264.0   2.0031    2.0031    1.7732    0.0000    0.0704
14265.0   2.0029    2.0029    2.2722    0.0000    0.0903
14266.0   2.0029    2.0029    2.1389    0.0000    0.0850
14267.0   2.0031    2.0031    1.7703    0.0000    0.0703
14268.0   2.0035    2.0035    2.3889    0.0000    0.0949
14269.0   2.0037    2.0037    2.1270    0.0000    0.0845
14270.0   2.0039    2.0039    1.7289    0.0000    0.0687
14271.0   2.0039    2.0039    2.1994    0.0000    0.0873
14272.0   2.0036    2.0036    2.1206    0.0000    0.0842
14273.0   2.0033    2.0033    1.9391    0.0000    0.0770
14274.0   2.0030    2.0030    2.1701    0.0000    0.0862
14275.0   2.0028    2.0028    2.2171    0.0000    0.0881
14276.0   2.0029    2.0029    1.9284    0.0000    0.0766
14277.0   2.0033    2.0033    2.2009    0.0000    0.0874
14278.0   2.0037    2.0037    2.1661    0.0000    0.0860
14279.0   2.0039    2.0039    1.8882    0.0000    0.0750
14280.0   2.0039    2.0039    2.2194    0.0000    0.0881
14281.0   2.0037    2.0037    1.9706    0.0000    0.0783
14282.0   2.0034    2.0034    1.8911    0.0000    0.0751
14283.0   2.0031    2.0031    2.3088    0.0000    0.0917
14284.0   2.0029    2.0029    2.0993    0.0000    0.0834
14285.0   2.0029    2.0029    2.0783    0.0000    0.0826
14286.0   2.0031    2.0031    2.0761    0.0000    0.0825
14287.0   2.0034    2.0034    1.9159    0.0000    0.0761
14288.0   2.0038    2.0038    2.0362    0.0000    0.0809
14289.0   2.0040    2.0040    2.1751    0.0000    0.0864
14290.0   2.0038    2.0038    2.0550    0.0000    0.0816
14291.0   2.0035    2.0035    2.0807    0.0000    0.0826
14292.0   2.0032    2.0032    2.2084    0.0000    0.0877
14293.0   2.0029    2.0029    1.8535    0.0000    0.0736
14294.0   2.0029    2.0029    2.0933    0.0000    0.0832
14295.0   2.0030    2.0030    2.1643    0.0000    0.0860
14296.0   2.0033    2.0033    1.7216    0.0000    0.0684
14297.0   2.0036    2.0036    2.1677    0.0000    0.0861
14298.0   2.0039    2.0039    2.1399    0.0000    0.0850
14299.0   2.0039    2.0039    1.8672    0.0000    0.0741
14300.0   2.0037    2.0037    2.3236    0.0000    0.0923
14301.0   2.0033    2.0033    2.0744    0.0000    0.0824
14302.0   2.0030    2.0030    1.8997    0.0000    0.0755
14303.0   2.0028    2.0028    2.1135    0.0000    0.0840
14304.0   2.0029    2.0029    2.2155    0.0000    0.0880
14305.0   2.0032    2.0032    1.8372    0.0000    0.0730
14306.0   2.0035    2.0035    2.2415    0.0000    0.0890
14307.0   2.0038    2.0038    2.2171    0.0000    0.0880
14308.0   2.0039    2.0039    1.7052    0.0000    0.0677
14309.0   2.0038    2.0038    2.2794    0.0000    0.0905
14310.0   2.0035    2.0035    2.0523    0.0000    0.0815
14311.0   2.0032    2.0032    1.8291    0.0000    0.0727
14312.0   2.0029    2.0029    2.3199    0.0000    0.0922
14313.0   2.0028    2.0028    1.9821    0.0000    0.0788
14314.0   2.0030    2.0030    2.0580    0.0000    0.0818
14315.0   2.0034    2.0034    2.3927    0.0000    0.0950
14316.0   2.0037    2.0037    2.0211    0.0000    0.0803
14317.0   2.0039    2.0039    1.7974    0.0000    0.0714
14318.0   2.0038    2.0038    2.2503    0.0000    0.0894
14319.0   2.0036    2.0036    2.0052    0.0000    0.0796
14320.0   2.0033    2.0033    1.8780    0.0000    0.0746
14321.0   2.0030    2.0030    2.3753    0.0000    0.0944
14322.0   2.0028    2.0028    2.0490    0.0000    0.0814
14323.0   2.0029    2.0029    1.8530    0.0000    0.0736
14324.0   2.0032    2.0032    2.3186    0.0000    0.0921
14325.0   2.0035    2.0035    1.8470    0.0000    0.0734
14326.0   2.0039    2.0039    2.0408    0.0000    0.0810
14327.0   2.0039    2.0039    2.1654    0.0000    0.0860
14328.0   2.0037    2.0037    1.8349    0.0000    0.0729
14329.0   2.0034    2.0034    2.0890    0.0000    0.0830
14330.0   2.0031    2.0031    2.4083    0.0000    0.0957
14331.0   2.0029    2.0029    1.8260    0.0000    0.0726
14332.0   2.0029    2.0029    2.0788    0.0000    0.0826
14333.0   2.0031    2.0031    2.2613    0.0000    0.0898
14334.0   2.0034    2.0034    1.7867    0.0000    0.0710
14335.0   2.0037    2.0037    2.1214    0.0000    0.0843
14336.0   2.0039    2.0039    2.2349    0.0000    0.0888
14337.0   2.0039    2.0039    1.8761    0.0000    0.0745
14338.0   2.0036    2.0036    2.2287    0.0000    0.0885
14339.0   2.0032    2.0032    2.1910    0.0000    0.0870
14340.0   2.0029    2.0029    1.8301    0.0000    0.0727
14341.0   2.0028    2.0028    2.1869    0.0000    0.0869
14342.0   2.0030    2.0030    2.1523    0.0000    0.0855
14343.0   2.0033    2.0033    1.7325    0.0000    0.0688
14344.0   2.0036    2.0036    2.4028    0.0000    0.0954
14345.0   2.0038    2.0038    2.3032    0.0000    0.0915
14346.0   2.0039    2.0039    1.7266    0.0000    0.0686
14347.0   2.0038    2.0038    2.2867    0.0000    0.0908
14348.0   2.0034    2.0034    1.9926    0.0000    0.0791
14349.0   2.0031    2.0031    1.8134    0.0000    0.0720
14350.0   2.0028    2.0028    2.3166    0.0000    0.0920
14351.0   2.0028    2.0028    2.1212    0.0000    0.0843
14352.0   2.0031    2.0031    1.9315    0.0000    0.0767
14353.0   2.0035    2.0035    2.3055    0.0000    0.0916
14354.0   2.0038    2.0038    2.0025    0.0000    0.0795
14355.0   2.0039    2.0039    1.9039    0.0000    0.0756
14356.0   2.0038    2.0038    2.2785    0.0000    0.0905
14357.0   2.0035    2.0035    1.8837    0.0000    0.0748
14358.0   2.0032    2.0032    1.8637    0.0000    0.0740
14359.0   2.0030    2.0030    2.3686    0.0000    0.0941
14360.0   2.0028    2.0028    1.9201    0.0000    0.0763
14361.0   2.0030    2.0030    2.1072    0.0000    0.0837
14362.0   2.0033    2.0033    2.2296    0.0000    0.0886
14363.0   2.0036    2.0036    1.7998    0.0000    0.0715
14364.0   2.0039    2.0039    2.0710    0.0000    0.0822
14365.0   2.0039    2.0039    2.2083    0.0000    0.0877
14366.0   2.0036    2.0036    1.9592    0.0000    0.0778
14367.0   2.0033    2.0033    2.0296    0.0000    0.0806
14368.0   2.0030    2.0030    2.2845    0.0000    0.0908
14369.0   2.0029    2.0029    1.8251    0.0000    0.0725
14370.0   2.0029    2.0029    2.1269    0.0000    0.0845
14371.0   2.0031    2.0031    2.3046    0.0000    0.0916
14372.0   2.0034    2.0034    1.7060    0.0000    0.0678
14373.0   2.0038    2.0038    2.1820    0.0000    0.0867
14374.0   2.0039    2.0039    2.1778    0.0000    0.0865
14375.0   2.0038    2.0038    1.8205    0.0000    0.0723
14376.0   2.0035    2.0035    2.3847    0.0000    0.0947
14377.0   2.0031    2.0031    2.1911    0.0000    0.0870
14378.0   2.0028    2.0028    1.7215    0.0000    0.0684
14379.0   2.0029    2.0029    2.3351    0.0000    0.0928
14380.0   2.0030    2.0030    2.0712    0.0000    0.0823
14381.0   2.0034    2.0034    1.8130    0.0000    0.0720
14382.0   2.0037    2.0037    2.2324    0.0000    0.0887
14383.0   2.0038    2.0038    2.3405    0.0000    0.0929
14384.0   2.0038    2.0038    1.7940    0.0000    0.0712
14385.0   2.0037    2.0037    2.3406    0.0000    0.0930
14386.0   2.0033    2.0033    2.1652    0.0000    0.0860
14387.0   2.0030    2.0030    1.7154    0.0000    0.0682
14388.0   2.0028    2.0028    2.2324    0.0000    0.0887
14389.0   2.0029    2.0029    2.0011    0.0000    0.0795
14390.0   2.0032    2.0032    1.8656    0.0000    0.0741
14391.0   2.0036    2.0036    2.4217    0.0000    0.0962
14392.0   2.0038    2.0038    2.1119    0.0000    0.0839
14393.0   2.0039    2.0039    1.7986    0.0000    0.0714
14394.0   2.0037    2.0037    2.2077    0.0000    0.0877
14395.0   2.0034    2.0034    1.9922    0.0000    0.0791
14396.0   2.0031    2.0031    1.9411    0.0000    0.0771
14397.0   2.0029    2.0029    2.1456    0.0000    0.0852
14398.0   2.0028    2.0028    2.2178    0.0000    0.0881
14399.0   2.0030    2.0030    1.9311    0.0000    0.0767
14400.0   2.0034    2.0034    2.3526    0.0000    0.0935
14401.0   2.0037    2.0037    1.8787    0.0000    0.0746
14402.0   2.0039    2.0039    1.9988    0.0000    0.0794
14403.0   2.0039    2.0039    2.2495    0.0000    0.0893
14404.0   2.0035    2.0035    1.8497    0.0000    0.0735
14405.0   2.0032    2.0032    2.1042    0.0000    0.0836
14406.0   2.0029    2.0029    2.3195    0.0000    0.0922
14407.0   2.0028    2.0028    1.9116    0.0000    0.0760
14408.0   2.0030    2.0030    2.1753    0.0000    0.0864
14409.0   2.0032    2.0032    2.1585    0.0000    0.0857
14410.0   2.0035    2.0035    1.8095    0.0000    0.0719
14411.0   2.0038    2.0038    2.1947    0.0000    0.0872
14412.0   2.0039    2.0039    2.1868    0.0000    0.0868
14413.0   2.0037    2.0037    1.8310    0.0000    0.0727
14414.0   2.0034    2.0034    2.3704    0.0000    0.0942
14415.0   2.0030    2.0030    2.2288    0.0000    0.0885
14416.0   2.0028    2.0028    1.7269    0.0000    0.0686
14417.0   2.0029    2.0029    2.2926    0.0000    0.0911
14418.0   2.0031    2.0031    2.1484    0.0000    0.0853
14419.0   2.0034    2.0034    1.6937    0.0000    0.0673
14420.0   2.0037    2.0037    2.2551    0.0000    0.0896
14421.0   2.0039    2.0039    2.2340    0.0000    0.0887
14422.0   2.0038    2.0038    1.8415    0.0000    0.0731
14423.0   2.0036    2.0036    2.4086    0.0000    0.0957
14424.0   2.0032    2.0032    2.1525    0.0000    0.0855
14425.0   2.0029    2.0029    1.7952    0.0000    0.0713
14426.0   2.0028    2.0028    2.2806    0.0000    0.0906
14427.0   2.0029    2.0029    2.0094    0.0000    0.0798
14428.0   2.0033    2.0033    1.8806    0.0000    0.0747
14429.0   2.0037    2.0037    2.2082    0.0000    0.0877
14430.0   2.0039    2.0039    2.1776    0.0000    0.0865
14431.0   2.0038    2.0038    1.9114    0.0000    0.0759
14432.0   2.0037    2.0037    2.3209    0.0000    0.0922
14433.0   2.0033    2.0033    1.9982    0.0000    0.0794
14434.0   2.0031    2.0031    1.8125    0.0000    0.0720
14435.0   2.0029    2.0029    2.2223    0.0000    0.0883
14436.0   2.0028    2.0028    1.9431    0.0000    0.0772
14437.0   2.0031    2.0031    1.9613    0.0000    0.0779
14438.0   2.0035    2.0035    2.4031    0.0000    0.0955
14439.0   2.0038    2.0038    1.8420    0.0000    0.0732
14440.0   2.0039    2.0039    2.1283    0.0000    0.0845
14441.0   2.0038    2.0038    2.2818    0.0000    0.0906
14442.0   2.0035    2.0035    1.8718    0.0000    0.0743
14443.0   2.0031    2.0031    2.0303    0.0000    0.0807
14444.0   2.0029    2.0029    2.3395    0.0000    0.0930
14445.0   2.0029    2.0029    2.0125    0.0000    0.0800
14446.0   2.0030    2.0030    2.0156    0.0000    0.0801
14447.0   2.0033    2.0033    2.4489    0.0000    0.0973
14448.0   2.0036    2.0036    1.7647    0.0000    0.0701
14449.0   2.0039    2.0039    2.1154    0.0000    0.0840
14450.0   2.0039    2.0039    2.3058    0.0000    0.0916
14451.0   2.0037    2.0037    1.7266    0.0000    0.0686
14452.0   2.0033    2.0033    2.2185    0.0000    0.0881
14453.0   2.0029    2.0029    2.4953    0.0000    0.0991
14454.0   2.0028    2.0028    1.8263    0.0000    0.0726
14455.0   2.0029    2.0029    2.1112    0.0000    0.0839
14456.0   2.0032    2.0032    2.2721    0.0000    0.0903
14457.0   2.0035    2.0035    1.8106    0.0000    0.0719
14458.0   2.0038    2.0038    2.1329    0.0000    0.0847
14459.0   2.0038    2.0038    2.1921    0.0000    0.0871
14460.0   2.0038    2.0038    1.9012    0.0000    0.0755
14461.0   2.0035    2.0035    2.1515    0.0000    0.0855
14462.0   2.0031    2.0031    2.1881    0.0000    0.0869
14463.0   2.0028    2.0028    1.8052    0.0000    0.0717
14464.0   2.0028    2.0028    2.3262    0.0000    0.0924
14465.0   2.0030    2.0030    1.9987    0.0000    0.0794
14466.0   2.0034    2.0034    1.7844    0.0000    0.0709
14467.0   2.0037    2.0037    2.3094    0.0000    0.0917
14468.0   2.0038    2.0038    2.1002    0.0000    0.0834
14469.0   2.0038    2.0038    1.9795    0.0000    0.0786
14470.0   2.0036    2.0036    2.2691    0.0000    0.0901
14471.0   2.0032    2.0032    1.9800    0.0000    0.0787
14472.0   2.0030    2.0030    1.9325    0.0000    0.0768
14473.0   2.0028    2.0028    2.3456    0.0000    0.0932
14474.0   2.0029    2.0029    1.8842    0.0000    0.0749
14475.0   2.0032    2.0032    2.0471    0.0000    0.0813
14476.0   2.0036    2.0036    2.3297    0.0000    0.0925
14477.0   2.0038    2.0038    1.8908    0.0000    0.0751
