#number of points averaged per size parameter = 4999
#   x       qext           qsca q          back             gsca            qp180
2.7810   1.3770470653    5.0766887569    6.0889378256    0.2105928370    0.0954445505
2.7820   1.3766024746    5.0775761989    6.0694916705    0.2109206189    0.0951231024
2.7830   1.3761641902    5.0784765421    6.0499954619    0.2112486588    0.0948007415
2.7840   1.3757322290    5.0793897595    6.0304495743    0.2115769464    0.0944774770
2.7850   1.3753066077    5.0803158236    6.0108543848    0.2119054715    0.0941533185
2.7860   1.3748873431    5.0812547066    5.9912102733    0.2122342239    0.0938282752
2.7870   1.3744744513    5.0822063800    5.9715176221    0.2125631933    0.0935023567
2.7880   1.3740679486    5.0831708148    5.9517768164    0.2128923692    0.0931755724
2.7890   1.3736678511    5.0841479815    5.9319882442    0.2132217415    0.0928479319
2.7900   1.3732741745    5.0851378501    5.9121522958    0.2135512997    0.0925194449
2.7910   1.3728869344    5.0861403902    5.8922693646    0.2138810335    0.0921901209
2.7920   1.3725061462    5.0871555706    5.8723398465    0.2142109326    0.0918599698
2.7930   1.3721318252    5.0881833599    5.8523641401    0.2145409864    0.0915290012
2.7940   1.3717639862    5.0892237259    5.8323426467    0.2148711845    0.0911972250
2.7950   1.3714026442    5.0902766360    5.8122757704    0.2152015167    0.0908646509
2.7960   1.3710478136    5.0913420572    5.7921639180    0.2155319723    0.0905312890
2.7970   1.3706995089    5.0924199558    5.7720074990    0.2158625410    0.0901971492
2.7980   1.3703577443    5.0935102976    5.7518069255    0.2161932122    0.0898622414
2.7990   1.3700225337    5.0946130479    5.7315626125    0.2165239755    0.0895265757
2.8000   1.3696938908    5.0957281715    5.7112749776    0.2168548204    0.0891901622
2.8010   1.3693718292    5.0968556327    5.6909444413    0.2171857363    0.0888530110
2.8020   1.3690563622    5.0979953952    5.6705714266    0.2175167128    0.0885151322
2.8030   1.3687475030    5.0991474221    5.6501563595    0.2178477393    0.0881765361
2.8040   1.3684452643    5.1003116762    5.6296996683    0.2181788052    0.0878372330
2.8050   1.3681496590    5.1014881195    5.6092017846    0.2185099000    0.0874972332
2.8060   1.3678606993    5.1026767137    5.5886631424    0.2188410132    0.0871565469
2.8070   1.3675783976    5.1038774198    5.5680841783    0.2191721342    0.0868151846
2.8080   1.3673027658    5.1050901984    5.5474653321    0.2195032523    0.0864731567
2.8090   1.3670338158    5.1063150095    5.5268070458    0.2198343571    0.0861304737
2.8100   1.3667715591    5.1075518124    5.5061097646    0.2201654379    0.0857871460
2.8110   1.3665160069    5.1088005663    5.4853739362    0.2204964841    0.0854431843
2.8120   1.3662671704    5.1100612294    5.4646000111    0.2208274852    0.0850985991
2.8130   1.3660250605    5.1113337597    5.4437884424    0.2211584304    0.0847534010
2.8140   1.3657896878    5.1126181143    5.4229396862    0.2214893093    0.0844076007
2.8150   1.3655610626    5.1139142502    5.4020542011    0.2218201113    0.0840612090
2.8160   1.3653391952    5.1152221236    5.3811324485    0.2221508256    0.0837142364
2.8170   1.3651240954    5.1165416902    5.3601748926    0.2224814417    0.0833666939
2.8180   1.3649157729    5.1178729051    5.3391820004    0.2228119490    0.0830185922
2.8190   1.3647142373    5.1192157230    5.3181542413    0.2231423369    0.0826699422
2.8200   1.3645194976    5.1205700979    5.2970920878    0.2234725947    0.0823207547
2.8210   1.3643315628    5.1219359835    5.2759960148    0.2238027118    0.0819710407
2.8220   1.3641504417    5.1233133328    5.2548665003    0.2241326777    0.0816208110
2.8230   1.3639761427    5.1247020981    5.2337040246    0.2244624817    0.0812700768
2.8240   1.3638086741    5.1261022315    5.2125090710    0.2247921132    0.0809188490
2.8250   1.3636480438    5.1275136843    5.1912821254    0.2251215617    0.0805671386
2.8260   1.3634942595    5.1289364074    5.1700236764    0.2254508165    0.0802149567
2.8270   1.3633473287    5.1303703511    5.1487342154    0.2257798670    0.0798623145
2.8280   1.3632072587    5.1318154652    5.1274142363    0.2261087027    0.0795092231
2.8290   1.3630740563    5.1332716989    5.1060642358    0.2264373129    0.0791556935
2.8300   1.3629477284    5.1347390008    5.0846847134    0.2267656872    0.0788017372
2.8310   1.3628282812    5.1362173192    5.0632761712    0.2270938149    0.0784473651
2.8320   1.3627157211    5.1377066017    5.0418391137    0.2274216855    0.0780925887
2.8330   1.3626100540    5.1392067952    5.0203740485    0.2277492884    0.0777374192
2.8340   1.3625112855    5.1407178464    4.9988814857    0.2280766132    0.0773818679
2.8350   1.3624194211    5.1422397013    4.9773619378    0.2284036493    0.0770259461
2.8360   1.3623344658    5.1437723052    4.9558159204    0.2287303861    0.0766696652
2.8370   1.3622564246    5.1453156031    4.9342439514    0.2290568133    0.0763130365
2.8380   1.3621853021    5.1468695394    4.9126465514    0.2293829202    0.0759560716
2.8390   1.3621211026    5.1484340579    4.8910242437    0.2297086964    0.0755987817
2.8400   1.3620638301    5.1500091019    4.8693775541    0.2300341315    0.0752411784
2.8410   1.3620134886    5.1515946142    4.8477070112    0.2303592151    0.0748832732
2.8420   1.3619700814    5.1531905369    4.8260131460    0.2306839366    0.0745250774
2.8430   1.3619336120    5.1547968119    4.8042964921    0.2310082857    0.0741666027
2.8440   1.3619040832    5.1564133801    4.7825575859    0.2313322519    0.0738078606
2.8450   1.3618814977    5.1580401824    4.7607969660    0.2316558250    0.0734488627
2.8460   1.3618658580    5.1596771586    4.7390151738    0.2319789945    0.0730896204
2.8470   1.3618571663    5.1613242485    4.7172127533    0.2323017501    0.0727301455
2.8480   1.3618554243    5.1629813909    4.6953902508    0.2326240815    0.0723704495
2.8490   1.3618606337    5.1646485245    4.6735482154    0.2329459783    0.0720105441
2.8500   1.3618727958    5.1663255871    4.6516871985    0.2332674303    0.0716504408
2.8510   1.3618919117    5.1680125162    4.6298077541    0.2335884273    0.0712901514
2.8520   1.3619179819    5.1697092486    4.6079104386    0.2339089589    0.0709296876
2.8530   1.3619510071    5.1714157209    4.5859958109    0.2342290150    0.0705690609
2.8540   1.3619909873    5.1731318687    4.5640644325    0.2345485854    0.0702082832
2.8550   1.3620379225    5.1748576275    4.5421168672    0.2348676599    0.0698473662
2.8560   1.3620918121    5.1765929320    4.5201536812    0.2351862283    0.0694863215
2.8570   1.3621526556    5.1783377165    4.4981754433    0.2355042806    0.0691251610
2.8580   1.3622204519    5.1800919147    4.4761827246    0.2358218067    0.0687638963
2.8590   1.3622951997    5.1818554600    4.4541760985    0.2361387964    0.0684025393
2.8600   1.3623768974    5.1836282849    4.4321561409    0.2364552397    0.0680411017
2.8610   1.3624655432    5.1854103218    4.4101234301    0.2367711267    0.0676795952
2.8620   1.3625611349    5.1872015023    4.3880785466    0.2370864474    0.0673180318
2.8630   1.3626636700    5.1890017576    4.3660220733    0.2374011917    0.0669564231
2.8640   1.3627731457    5.1908110182    4.3439545955    0.2377153498    0.0665947810
2.8650   1.3628895590    5.1926292145    4.3218767007    0.2380289118    0.0662331174
2.8660   1.3630129065    5.1944562760    4.2997889786    0.2383418678    0.0658714439
2.8670   1.3631431845    5.1962921319    4.2776920213    0.2386542080    0.0655097724
2.8680   1.3632803890    5.1981367107    4.2555864231    0.2389659226    0.0651481149
2.8690   1.3634245158    5.1999899406    4.2334727806    0.2392770018    0.0647864830
2.8700   1.3635755603    5.2018517493    4.2113516924    0.2395874358    0.0644248886
2.8710   1.3637335176    5.2037220638    4.1892237595    0.2398972151    0.0640633436
2.8720   1.3638983825    5.2056008109    4.1670895849    0.2402063299    0.0637018598
2.8730   1.3640701495    5.2074879165    4.1449497740    0.2405147706    0.0633404490
2.8740   1.3642488128    5.2093833064    4.1228049340    0.2408225276    0.0629791231
2.8750   1.3644343663    5.2112869058    4.1006556745    0.2411295914    0.0626178938
2.8760   1.3646268035    5.2131986392    4.0785026070    0.2414359524    0.0622567732
2.8770   1.3648261177    5.2151184308    4.0563463451    0.2417416011    0.0618957729
2.8780   1.3650323020    5.2170462044    4.0341875046    0.2420465282    0.0615349048
2.8790   1.3652453488    5.2189818831    4.0120267031    0.2423507242    0.0611741807
2.8800   1.3654652506    5.2209253898    3.9898645604    0.2426541797    0.0608136125
2.8810   1.3656919993    5.2228766465    3.9677016981    0.2429568855    0.0604532120
2.8820   1.3659255867    5.2248355752    3.9455387399    0.2432588322    0.0600929909
2.8830   1.3661660041    5.2268020971    3.9233763114    0.2435600106    0.0597329612
2.8840   1.3664132427    5.2287761331    3.9012150400    0.2438604115    0.0593731345
2.8850   1.3666672931    5.2307576036    3.8790555552    0.2441600258    0.0590135228
2.8860   1.3669281458    5.2327464284    3.8568984882    0.2444588443    0.0586541377
2.8870   1.3671957910    5.2347425270    3.8347444722    0.2447568580    0.0582949911
2.8880   1.3674702184    5.2367458185    3.8125941419    0.2450540578    0.0579360947
2.8890   1.3677514175    5.2387562213    3.7904481342    0.2453504349    0.0575774603
2.8900   1.3680393775    5.2407736536    3.7683070874    0.2456459801    0.0572190997
2.8910   1.3683340873    5.2427980330    3.7461716418    0.2459406847    0.0568610245
2.8920   1.3686355353    5.2448292767    3.7240424393    0.2462345398    0.0565032465
2.8930   1.3689437098    5.2468673014    3.7019201234    0.2465275366    0.0561457773
2.8940   1.3692585986    5.2489120235    3.6798053396    0.2468196663    0.0557886288
2.8950   1.3695801894    5.2509633589    3.6576987346    0.2471109203    0.0554318126
2.8960   1.3699084693    5.2530212231    3.6356009569    0.2474012899    0.0550753403
2.8970   1.3702434253    5.2550855310    3.6135126567    0.2476907666    0.0547192237
2.8980   1.3705850440    5.2571561972    3.5914344856    0.2479793416    0.0543634743
2.8990   1.3709333117    5.2592331360    3.5693670966    0.2482670067    0.0540081037
2.9000   1.3712882143    5.2613162611    3.5473111446    0.2485537532    0.0536531236
2.9010   1.3716497374    5.2634054858    3.5252672855    0.2488395728    0.0532985456
2.9020   1.3720178664    5.2655007232    3.5032361770    0.2491244572    0.0529443811
2.9030   1.3723925863    5.2676018856    3.4812184779    0.2494083980    0.0525906419
2.9040   1.3727738816    5.2697088854    3.4592148486    0.2496913871    0.0522373393
2.9050   1.3731617368    5.2718216341    3.4372259508    0.2499734161    0.0518844850
2.9060   1.3735561358    5.2739400432    3.4152524475    0.2502544771    0.0515320903
2.9070   1.3739570624    5.2760640236    3.3932950029    0.2505345618    0.0511801668
2.9080   1.3743644999    5.2781934858    3.3713542825    0.2508136623    0.0508287258
2.9090   1.3747784313    5.2803283400    3.3494309531    0.2510917705    0.0504777789
2.9100   1.3751988394    5.2824684961    3.3275256826    0.2513688787    0.0501273373
2.9110   1.3756257066    5.2846138634    3.3056391401    0.2516449788    0.0497774126
2.9120   1.3760590148    5.2867643511    3.2837719958    0.2519200632    0.0494280159
2.9130   1.3764987459    5.2889198677    3.2619249210    0.2521941240    0.0490791587
2.9140   1.3769448813    5.2910803218    3.2400985881    0.2524671536    0.0487308522
2.9150   1.3773974021    5.2932456211    3.2182936705    0.2527391442    0.0483831077
2.9160   1.3778562889    5.2954156734    3.1965108424    0.2530100884    0.0480359364
2.9170   1.3783215224    5.2975903858    3.1747507793    0.2532799787    0.0476893496
2.9180   1.3787930826    5.2997696655    3.1530141574    0.2535488075    0.0473433583
2.9190   1.3792709493    5.3019534189    3.1313016539    0.2538165674    0.0469979739
2.9200   1.3797551020    5.3041415523    3.1096139467    0.2540832512    0.0466532073
2.9210   1.3802455198    5.3063339716    3.0879517146    0.2543488515    0.0463090697
2.9220   1.3807421816    5.3085305825    3.0663156373    0.2546133611    0.0459655721
2.9230   1.3812450658    5.3107312902    3.0447063951    0.2548767729    0.0456227256
2.9240   1.3817541508    5.3129359997    3.0231246690    0.2551390797    0.0452805412
2.9250   1.3822694142    5.3151446157    3.0015711409    0.2554002745    0.0449390298
2.9260   1.3827908337    5.3173570425    2.9800464929    0.2556603504    0.0445982023
2.9270   1.3833183865    5.3195731842    2.9585514082    0.2559193004    0.0442580697
2.9280   1.3838520496    5.3217929446    2.9370865702    0.2561771176    0.0439186427
2.9290   1.3843917994    5.3240162271    2.9156526631    0.2564337953    0.0435799323
2.9300   1.3849376122    5.3262429349    2.8942503713    0.2566893268    0.0432419492
2.9310   1.3854894641    5.3284729710    2.8728803799    0.2569437054    0.0429047042
2.9320   1.3860473305    5.3307062380    2.8515433743    0.2571969245    0.0425682080
2.9330   1.3866111869    5.3329426382    2.8302400404    0.2574489775    0.0422324712
2.9340   1.3871810083    5.3351820738    2.8089710641    0.2576998581    0.0418975045
2.9350   1.3877567692    5.3374244467    2.7877371320    0.2579495597    0.0415633185
2.9360   1.3883384442    5.3396696584    2.7665389308    0.2581980760    0.0412299238
2.9370   1.3889260071    5.3419176102    2.7453771474    0.2584454008    0.0408973308
2.9380   1.3895194319    5.3441682034    2.7242524689    0.2586915279    0.0405655502
2.9390   1.3901186918    5.3464213387    2.7031655825    0.2589364512    0.0402345922
2.9400   1.3907237600    5.3486769169    2.6821171756    0.2591801644    0.0399044673
2.9410   1.3913346094    5.3509348384    2.6611079355    0.2594226617    0.0395751859
2.9420   1.3919512123    5.3531950033    2.6401385498    0.2596639371    0.0392467583
2.9430   1.3925735410    5.3554573117    2.6192097059    0.2599039847    0.0389191947
2.9440   1.3932015674    5.3577216634    2.5983220910    0.2601427987    0.0385925054
2.9450   1.3938352630    5.3599879580    2.5774763924    0.2603803733    0.0382667006
2.9460   1.3944745991    5.3622560948    2.5566732974    0.2606167030    0.0379417904
2.9470   1.3951195467    5.3645259731    2.5359134928    0.2608517820    0.0376177848
2.9480   1.3957700763    5.3667974919    2.5151976652    0.2610856049    0.0372946941
2.9490   1.3964261585    5.3690705501    2.4945265013    0.2613181662    0.0369725281
2.9500   1.3970877631    5.3713450463    2.4739006871    0.2615494604    0.0366512968
2.9510   1.3977548600    5.3736208791    2.4533209084    0.2617794823    0.0363310102
2.9520   1.3984274185    5.3758979468    2.4327878507    0.2620082266    0.0360116780
2.9530   1.3991054080    5.3781761476    2.4123021989    0.2622356880    0.0356933102
2.9540   1.3997887972    5.3804553796    2.3918646375    0.2624618616    0.0353759165
2.9550   1.4004775546    5.3827355408    2.3714758505    0.2626867421    0.0350595066
